! This input file for Nynke Hofstra is generated on Fri Nov  5 08:43:38 2021  .
! Data is taken from: /data/beusena/GNM_database/SSP4_oct2020/preproc/mandist_filesisocode;year;1_cattle;2_dairy;3_buffaloes;4_pigs;5_poultry;6_sheep&goats;7_horses;8_asses;9_mules;10_camels;1_Fr_intens;2_Fr_intens;3_Fr_intens;4_Fr_intens;5_Fr_intens;6_Fr_intens;7_Fr_intens;8_Fr_intens;9_Fr_intens;10_Fr_intens;1_Fr_grazing_intens;2_Fr_grazing_intens;3_Fr_grazing_intens;4_Fr_grazing_intens;5_Fr_grazing_intens;6_Fr_grazing_intens;7_Fr_grazing_intens;8_Fr_grazing_intens;9_Fr_grazing_intens;10_Fr_grazing_intens;1_Fr_grazing_pastoral;2_Fr_grazing_pastoral;3_Fr_grazing_pastoral;4_Fr_grazing_pastoral;5_Fr_grazing_pastoral;6_Fr_grazing_pastoral;7_Fr_grazing_pastoral;8_Fr_grazing_pastoral;9_Fr_grazing_pastoral;10_Fr_grazing_pastoral;1_Fr_other_intens;2_Fr_other_intens;3_Fr_other_intens;4_Fr_other_intens;5_Fr_other_intens;6_Fr_other_intens;7_Fr_other_intens;8_Fr_other_intens;9_Fr_other_intens;10_Fr_other_intens;1_Fr_other_pastoral;2_Fr_other_pastoral;3_Fr_other_pastoral;4_Fr_other_pastoral;5_Fr_other_pastoral;6_Fr_other_pastoral;7_Fr_other_pastoral;8_Fr_other_pastoral;9_Fr_other_pastoral;10_Fr_other_pastoral
454;2020;1513532.6389153686;146152.0300888417;0.0;2816876.495326422;22315525.66557949;8636330.226056006;99.0;6196.0;0.0;0.0;0.109714067991;0.0994257618641;0.11;1.0;1.0;0.0;0.01;0.01;0.01;0.01;0.6;0.45;0.45;0.0;0.0;0.8;0.8;0.8;0.8;0.8;0.93;0.93;0.93;1.0;1.0;0.9;0.9;0.9;0.9;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
458;2020;953746.1551453405;122673.19877083055;118569.0;2905142.8719262816;306306351.6367231;612165.754042365;3608.0;0.0;0.0;0.0;0.82503771572;0.988101527053;0.98;1.0;1.0;0.823832976005;0.74;0.74;0.74;0.74;0.55;0.45;0.45;0.0;0.0;0.85;0.85;0.85;0.85;0.85;0.6;0.6;0.6;1.0;1.0;0.9;0.9;0.9;0.9;0.9;0.6;0.6;0.6;0.2;0.05;0.0;0.0;0.0;0.0;0.0;0.6;0.6;0.6;0.2;0.05;0.0;0.0;0.0;0.0;0.0
466;2020;8609952.479363577;2732949.429886872;0.0;64205.62760314697;29796211.64058215;39164019.321414515;527957.0;960414.0;0.0;998558.0;0.608955102305;0.622227787565;0.37;1.0;1.0;0.71777093346;0.54;0.54;0.54;0.54;0.6;0.45;0.45;0.0;0.0;0.85;0.85;0.85;0.85;0.85;0.95;0.95;0.95;1.0;1.0;0.9;0.9;0.9;0.9;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
470;2020;8518.101904847721;6547.568067468291;0.0;39352.777616399224;1424929.675865971;15118.279127882039;1058.0;478.0;298.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6;0.4;0.4;0.0;0.0;0.9;0.9;0.9;0.9;0.9;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.08;0.0;0.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08;0.0;0.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0
474;2020;13151.561519443549;111.2905399535892;0.0;10618.935068973882;816031.1056028061;20890.23149013213;1150.0;0.0;0.0;0.0;0.468572058964;0.807254367586;0.75;1.0;1.0;0.552001964014;0.4;0.4;0.4;0.4;0.7;0.45;0.45;0.0;0.0;0.9;0.9;0.9;0.9;0.9;0.95;0.95;0.95;1.0;1.0;0.95;0.95;0.95;0.95;0.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
478;2020;1442558.7530698238;651526.831483575;0.0;0.0;3545862.696077779;16358701.769541303;65036.0;323431.0;0.0;1591545.0;0.608955102305;0.622227787565;0.37;1.0;1.0;0.71777093346;0.54;0.54;0.54;0.54;0.6;0.45;0.45;0.0;0.0;0.85;0.85;0.85;0.85;0.85;0.95;0.95;0.95;1.0;1.0;0.9;0.9;0.9;0.9;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
480;2020;3059.910101512147;2761.542588528692;25.0;19032.139457562836;11066414.45902968;35087.61613557736;150.0;60.0;20.0;0.0;0.315249432728;0.576760174544;0.37;1.0;1.0;0.726369695514;0.54;0.54;0.54;0.54;0.75;0.65;0.65;0.0;0.0;0.85;0.85;0.85;0.85;0.85;0.95;0.95;0.95;1.0;1.0;0.9;0.9;0.9;0.9;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
484;2020;31495021.82006836;2528799.057006836;0.0;19204475.40283203;563070922.8515625;17364080.42907715;6356949.0;3282411.0;3287418.0;0.0;0.474854537137;0.798127327335;0.75;1.0;1.0;0.514464872225;0.4;0.4;0.4;0.4;0.7;0.45;0.45;0.0;0.0;0.9;0.9;0.9;0.9;0.9;0.95;0.95;0.95;1.0;1.0;0.95;0.95;0.95;0.95;0.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
496;2020;3329324.338517218;1493806.7874261688;0.0;33093.2801457633;896555.5994076744;45042860.21831067;3295336.0;201.0;0.0;367994.0;0.641649597236;0.682470355367;0.65;1.0;1.0;0.329832708007;0.15;0.15;0.15;0.15;0.55;0.45;0.45;0.0;0.0;0.9;0.9;0.9;0.9;0.9;0.95;0.95;0.95;1.0;1.0;0.95;0.95;0.95;0.95;0.95;0.2;0.2;0.2;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.2;0.2;0.2;0.2;0.2;0.0;0.0;0.0;0.0;0.0
498;2020;60305.15460077107;130492.03134550551;0.0;585302.543166588;43357524.77506163;707487.3625431188;41943.0;2195.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6;0.5;0.5;0.0;0.0;0.9;0.9;0.9;0.9;0.9;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.08;0.0;0.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08;0.0;0.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0
500;2020;6700.488993151547;3028.1625966419465;0.0;1140.6819001676763;25753.912259781977;12156.952740677118;0.0;401.0;0.0;0.0;0.468572058964;0.807254367586;0.75;1.0;1.0;0.552001964014;0.4;0.4;0.4;0.4;0.7;0.45;0.45;0.0;0.0;0.9;0.9;0.9;0.9;0.9;0.95;0.95;0.95;1.0;1.0;0.95;0.95;0.95;0.95;0.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
504;2020;2485892.8556974954;2618182.650473094;0.0;6580.246852749965;225218137.51960242;28339519.996588644;162000.0;950000.0;420000.0;57500.0;0.975334585954;0.974194225743;0.96;1.0;1.0;0.935498302966;0.9;0.9;0.9;0.9;0.35;0.15;0.15;0.0;0.0;0.5;0.5;0.5;0.5;0.5;0.95;0.95;0.95;1.0;1.0;0.9;0.9;0.9;0.9;0.9;0.18;0.18;0.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18;0.18;0.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0
508;2020;1235051.3639824986;712461.4409859307;0.0;1416566.6777394975;38517681.05500354;3838229.61265736;0.0;48601.0;0.0;0.0;0.109714067991;0.0994257618641;0.11;1.0;1.0;0.0;0.01;0.01;0.01;0.01;0.6;0.45;0.45;0.0;0.0;0.8;0.8;0.8;0.8;0.8;0.93;0.93;0.93;1.0;1.0;0.9;0.9;0.9;0.9;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
512;2020;281057.16328687005;155612.42927979643;0.0;0.0;3378706.5618139408;2932763.514417855;0.0;23827.0;0.0;252660.0;0.527215549737;0.977575732402;0.96;1.0;1.0;0.958892895088;0.92;0.92;0.92;0.92;0.35;0.15;0.15;0.0;0.0;0.5;0.5;0.5;0.5;0.5;0.95;0.95;0.95;1.0;1.0;0.9;0.9;0.9;0.9;0.9;0.18;0.18;0.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18;0.18;0.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0
516;2020;2840770.4754175167;293805.0444203078;0.0;78395.5598129977;6694657.699673846;4151261.639419906;49490.0;160789.0;6734.0;89.0;0.109714067991;0.0994257618641;0.11;1.0;1.0;0.0;0.01;0.01;0.01;0.01;0.6;0.45;0.45;0.0;0.0;0.8;0.8;0.8;0.8;0.8;0.93;0.93;0.93;1.0;1.0;0.9;0.9;0.9;0.9;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
520;2020;0.0;0.0;0.0;2910.752041777094;7770.053584003941;0.0;0.0;0.0;0.0;0.0;0.367431303091;0.313920798481;0.12;1.0;1.0;0.313168659639;0.18;0.18;0.18;0.18;0.75;0.6;0.6;0.0;0.0;0.8;0.8;0.8;0.8;0.8;1.0;1.0;1.0;1.0;1.0;0.9;0.9;0.9;0.9;0.9;0.0;0.0;0.0;0.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.55;0.0;0.0;0.0;0.0;0.0;0.0
524;2020;9993780.832441175;2027635.177679921;5167737.0;520117.8072779621;42249054.072166845;10815563.225025645;0.0;0.0;0.0;0.0;0.483006063193;0.951624394634;0.93;1.0;1.0;0.724649483966;0.6;0.6;0.6;0.6;0.2;0.1;0.1;0.0;0.0;0.45;0.45;0.45;0.45;0.45;0.5;0.5;0.5;1.0;1.0;0.5;0.5;0.5;0.5;0.5;0.7;0.7;0.7;0.2;0.05;0.0;0.0;0.0;0.0;0.0;0.7;0.7;0.7;0.2;0.05;0.0;0.0;0.0;0.0;0.0
528;2020;2559568.441914687;1763755.0002891521;0.0;11366435.722131351;148452510.31924957;1416188.0154763665;137112.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6;0.4;0.4;0.0;0.0;0.9;0.9;0.9;0.9;0.9;0.9;0.9;0.9;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
530;2020;278.4837994634774;388.98693488540226;0.0;2685.23707676288;115524.6921367363;24141.343326711663;0.0;2750.0;0.0;0.0;0.468572058964;0.807254367586;0.75;1.0;1.0;0.552001964014;0.4;0.4;0.4;0.4;0.7;0.45;0.45;0.0;0.0;0.9;0.9;0.9;0.9;0.9;0.95;0.95;0.95;1.0;1.0;0.95;0.95;0.95;0.95;0.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
540;2020;87292.15350899484;309.58582626064776;0.0;36920.949148581254;814301.6156036131;3581.9395950570124;10598.0;0.0;0.0;0.0;0.367431303091;0.313920798481;0.12;1.0;1.0;0.313168659639;0.18;0.18;0.18;0.18;0.75;0.6;0.6;0.0;0.0;0.8;0.8;0.8;0.8;0.8;1.0;1.0;1.0;1.0;1.0;0.9;0.9;0.9;0.9;0.9;0.0;0.0;0.0;0.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.55;0.0;0.0;0.0;0.0;0.0;0.0
548;2020;157996.7617851853;16041.539120079951;0.0;91296.70804101914;1297598.9485286581;26691.995055524512;6773.0;0.0;0.0;0.0;0.367431303091;0.313920798481;0.12;1.0;1.0;0.313168659639;0.18;0.18;0.18;0.18;0.75;0.6;0.6;0.0;0.0;0.8;0.8;0.8;0.8;0.8;1.0;1.0;1.0;1.0;1.0;0.9;0.9;0.9;0.9;0.9;0.0;0.0;0.0;0.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.55;0.0;0.0;0.0;0.0;0.0;0.0
554;2020;4894781.581755119;5049647.421489736;0.0;260318.25760293144;33370826.132580128;28952568.835761014;40935.0;0.0;0.0;0.0;0.367431303091;0.313920798481;0.12;1.0;1.0;0.313168659639;0.18;0.18;0.18;0.18;0.75;0.6;0.6;0.0;0.0;0.8;0.8;0.8;0.8;0.8;1.0;1.0;1.0;1.0;1.0;0.9;0.9;0.9;0.9;0.9;0.0;0.0;0.0;0.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.55;0.0;0.0;0.0;0.0;0.0;0.0
558;2020;3922362.7393806106;957743.0688226937;0.0;562923.6802155836;16915169.5722248;14388.00781697306;269108.0;9089.0;48162.0;0.0;0.468572058964;0.807254367586;0.75;1.0;1.0;0.552001964014;0.4;0.4;0.4;0.4;0.7;0.45;0.45;0.0;0.0;0.9;0.9;0.9;0.9;0.9;0.95;0.95;0.95;1.0;1.0;0.95;0.95;0.95;0.95;0.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
562;2020;10051611.627960704;3222258.648284645;0.0;34945.80520330133;14065306.83995138;30617771.36911074;245743.0;1766080.0;0.0;1742548.0;0.608955102305;0.622227787565;0.37;1.0;1.0;0.71777093346;0.54;0.54;0.54;0.54;0.6;0.45;0.45;0.0;0.0;0.85;0.85;0.85;0.85;0.85;0.95;0.95;0.95;1.0;1.0;0.9;0.9;0.9;0.9;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
566;2020;18006720.021317672;3489514.1878754464;0.0;6060400.61740881;110341038.75349177;129572562.26324427;102147.0;1279443.0;0.0;279534.0;0.608955102305;0.622227787565;0.37;1.0;1.0;0.71777093346;0.54;0.54;0.54;0.54;0.6;0.45;0.45;0.0;0.0;0.85;0.85;0.85;0.85;0.85;0.95;0.95;0.95;1.0;1.0;0.9;0.9;0.9;0.9;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
570;2020;41.311485992515614;70.90514085324513;0.0;2127.759742539056;27972.19290241419;0.0;0.0;0.0;0.0;0.0;0.367431303091;0.313920798481;0.12;1.0;1.0;0.313168659639;0.18;0.18;0.18;0.18;0.75;0.6;0.6;0.0;0.0;0.8;0.8;0.8;0.8;0.8;1.0;1.0;1.0;1.0;1.0;0.9;0.9;0.9;0.9;0.9;0.0;0.0;0.0;0.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.55;0.0;0.0;0.0;0.0;0.0;0.0
578;2020;619723.9328133769;230405.77696846606;0.0;765530.3026747187;20917201.84457379;2310744.890334917;37005.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6;0.4;0.4;0.0;0.0;0.9;0.9;0.9;0.9;0.9;0.9;0.9;0.9;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
583;2020;16489.184551869803;0.0;161.0;35266.67173817127;295262.03619214974;4489.324625366305;0.0;0.0;0.0;0.0;0.367431303091;0.313920798481;0.12;1.0;1.0;0.313168659639;0.18;0.18;0.18;0.18;0.75;0.6;0.6;0.0;0.0;0.8;0.8;0.8;0.8;0.8;1.0;1.0;1.0;1.0;1.0;0.9;0.9;0.9;0.9;0.9;0.0;0.0;0.0;0.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.55;0.0;0.0;0.0;0.0;0.0;0.0
586;2020;46745289.56909054;24046307.661927562;35580000.0;0.0;395639402.2544135;95863086.8734793;362000.0;5034000.0;182000.0;1035000.0;0.483006063193;0.951624394634;0.93;1.0;1.0;0.724649483966;0.6;0.6;0.6;0.6;0.2;0.1;0.1;0.0;0.0;0.45;0.45;0.45;0.45;0.45;0.5;0.5;0.5;1.0;1.0;0.5;0.5;0.5;0.5;0.5;0.7;0.7;0.7;0.2;0.05;0.0;0.0;0.0;0.0;0.0;0.7;0.7;0.7;0.2;0.05;0.0;0.0;0.0;0.0;0.0
591;2020;1307378.296333077;154953.52846204737;0.0;345231.2550258722;17706918.417696957;8694.477791606387;111719.0;0.0;2395.0;0.0;0.468572058964;0.807254367586;0.75;1.0;1.0;0.552001964014;0.4;0.4;0.4;0.4;0.7;0.45;0.45;0.0;0.0;0.9;0.9;0.9;0.9;0.9;0.95;0.95;0.95;1.0;1.0;0.95;0.95;0.95;0.95;0.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
598;2020;101985.56143812061;3362.8913133777937;0.0;1579166.5969346398;4137362.81435982;10920.176278261486;2049.0;0.0;0.0;0.0;0.826642096597;0.987743430973;0.98;1.0;1.0;0.827290188085;0.74;0.74;0.74;0.74;0.55;0.45;0.45;0.0;0.0;0.85;0.85;0.85;0.85;0.85;0.6;0.6;0.6;1.0;1.0;0.9;0.9;0.9;0.9;0.9;0.6;0.6;0.6;0.2;0.05;0.0;0.0;0.0;0.0;0.0;0.6;0.6;0.6;0.2;0.05;0.0;0.0;0.0;0.0;0.0
600;2020;15055162.378447091;220332.39051902393;0.0;1015810.0960790408;19976385.72831711;667975.7156334522;275922.0;35029.0;10444.0;0.0;0.620707476918;0.751209265032;0.68;1.0;1.0;0.558502456155;0.4;0.4;0.4;0.4;0.7;0.45;0.45;0.0;0.0;0.9;0.9;0.9;0.9;0.9;0.95;0.95;0.95;1.0;1.0;0.95;0.95;0.95;0.95;0.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
604;2020;5034543.454723906;896359.8805060091;0.0;2600911.630917387;156537790.77982834;14367899.874111893;743552.0;641006.0;307142.0;0.0;0.620707476918;0.751209265032;0.68;1.0;1.0;0.558502456155;0.4;0.4;0.4;0.4;0.7;0.45;0.45;0.0;0.0;0.9;0.9;0.9;0.9;0.9;0.95;0.95;0.95;1.0;1.0;0.95;0.95;0.95;0.95;0.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
608;2020;3731588.366774599;6924.430113008247;2854838.0;15244252.324468045;193698857.03077152;3918504.42694661;242551.0;0.0;0.0;0.0;0.82503771572;0.988101527053;0.98;1.0;1.0;0.823832976005;0.74;0.74;0.74;0.74;0.55;0.45;0.45;0.0;0.0;0.85;0.85;0.85;0.85;0.85;0.6;0.6;0.6;1.0;1.0;0.9;0.9;0.9;0.9;0.9;0.6;0.6;0.6;0.2;0.05;0.0;0.0;0.0;0.0;0.0;0.6;0.6;0.6;0.2;0.05;0.0;0.0;0.0;0.0;0.0
616;2020;3689385.371101991;2332921.7104731565;0.0;10030624.119678184;218961338.91622064;316033.8073068101;207065.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6;0.4;0.4;0.0;0.0;0.9;0.9;0.9;0.9;0.9;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.08;0.0;0.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08;0.0;0.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0
620;2020;1342837.4851153647;249617.04430417236;0.0;2026531.8628603625;26753670.037084315;2281006.830260601;34455.0;8294.0;3411.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6;0.4;0.4;0.0;0.0;0.9;0.9;0.9;0.9;0.9;0.9;0.9;0.9;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
624;2020;578762.5366297025;169120.66129984523;0.0;374663.7431963143;1606139.8971780878;1398987.1349316766;2323.0;5207.0;0.0;0.0;0.608955102305;0.622227787565;0.37;1.0;1.0;0.71777093346;0.54;0.54;0.54;0.54;0.6;0.45;0.45;0.0;0.0;0.85;0.85;0.85;0.85;0.85;0.95;0.95;0.95;1.0;1.0;0.9;0.9;0.9;0.9;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
626;2020;327244.26742806245;0.0;128262.0;532505.5032604043;959667.2062758947;210476.80470349826;50751.0;0.0;0.0;0.0;0.82503771572;0.988101527053;0.98;1.0;1.0;0.823832976005;0.74;0.74;0.74;0.74;0.55;0.45;0.45;0.0;0.0;0.85;0.85;0.85;0.85;0.85;0.6;0.6;0.6;1.0;1.0;0.9;0.9;0.9;0.9;0.9;0.6;0.6;0.6;0.2;0.05;0.0;0.0;0.0;0.0;0.0;0.6;0.6;0.6;0.2;0.05;0.0;0.0;0.0;0.0;0.0
630;2020;269127.8689885731;92505.75671932768;0.0;44221.759171177066;10795304.19323604;9157.026052275523;6231.0;2000.0;2601.0;0.0;0.468572058964;0.807254367586;0.75;1.0;1.0;0.552001964014;0.4;0.4;0.4;0.4;0.7;0.45;0.45;0.0;0.0;0.9;0.9;0.9;0.9;0.9;0.95;0.95;0.95;1.0;1.0;0.95;0.95;0.95;0.95;0.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
634;2020;9610.96817873105;11657.224265287075;0.0;0.0;5713892.725255882;1012662.5835303378;8349.0;0.0;0.0;84216.0;0.527215549737;0.977575732402;0.96;1.0;1.0;0.958892895088;0.92;0.92;0.92;0.92;0.35;0.15;0.15;0.0;0.0;0.5;0.5;0.5;0.5;0.5;0.95;0.95;0.95;1.0;1.0;0.9;0.9;0.9;0.9;0.9;0.18;0.18;0.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18;0.18;0.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0
638;2020;7778.95678355826;27091.098310285575;0.0;59754.02043589855;12868764.544135379;49196.96605620278;398.0;10.0;5.0;0.0;0.315249432728;0.576760174544;0.37;1.0;1.0;0.726369695514;0.54;0.54;0.54;0.54;0.75;0.65;0.65;0.0;0.0;0.85;0.85;0.85;0.85;0.85;0.95;0.95;0.95;1.0;1.0;0.9;0.9;0.9;0.9;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
642;2020;882579.7218088334;1216194.507591753;0.0;4344776.007050302;114439476.50817387;11174163.341610698;524741.0;30023.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6;0.4;0.4;0.0;0.0;0.9;0.9;0.9;0.9;0.9;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.08;0.0;0.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08;0.0;0.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0
643;2020;11366161.724525264;6432783.53745875;6907.0;25387620.72318328;693911552.3684641;23398895.602005806;1373260.0;12150.0;208.0;6602.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6;0.5;0.5;0.0;0.0;0.9;0.9;0.9;0.9;0.9;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.08;0.0;0.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08;0.0;0.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0
646;2020;715205.0788441874;383715.7754947907;0.0;916416.0583065456;3812576.7366506658;3625154.551491321;0.0;0.0;0.0;0.0;0.315249432728;0.576760174544;0.37;1.0;1.0;0.726369695514;0.54;0.54;0.54;0.54;0.75;0.65;0.65;0.0;0.0;0.85;0.85;0.85;0.85;0.85;0.95;0.95;0.95;1.0;1.0;0.9;0.9;0.9;0.9;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
659;2020;2062.8429589887214;0.0;0.0;6821.391263689288;36791.30322825996;9746.187964871751;0.0;0.0;0.0;0.0;0.468572058964;0.807254367586;0.75;1.0;1.0;0.552001964014;0.4;0.4;0.4;0.4;0.7;0.45;0.45;0.0;0.0;0.9;0.9;0.9;0.9;0.9;0.95;0.95;0.95;1.0;1.0;0.95;0.95;0.95;0.95;0.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
662;2020;9563.152426693623;789.6328787183235;0.0;48156.449639417144;334065.03331260046;29013.926770228478;1103.0;602.0;1102.0;0.0;0.468572058964;0.807254367586;0.75;1.0;1.0;0.552001964014;0.4;0.4;0.4;0.4;0.7;0.45;0.45;0.0;0.0;0.9;0.9;0.9;0.9;0.9;0.95;0.95;0.95;1.0;1.0;0.95;0.95;0.95;0.95;0.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
666;2020;34.043584228654126;0.0;0.0;27.299737620995614;41815.86626096064;285.44207706176235;0.0;0.0;0.0;0.0;0.857889898064;0.921372223477;0.91;1.0;1.0;0.434310667495;0.39;0.39;0.39;0.39;0.6;0.4;0.4;0.0;0.0;0.9;0.9;0.9;0.9;0.9;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.1;0.0;0.25;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.25;0.05;0.0;0.0;0.0;0.0;0.0
670;2020;2625.436493258373;730.2779240764091;0.0;6755.18252984871;179541.55975390863;17765.733305479687;0.0;1304.0;0.0;0.0;0.468572058964;0.807254367586;0.75;1.0;1.0;0.552001964014;0.4;0.4;0.4;0.4;0.7;0.45;0.45;0.0;0.0;0.9;0.9;0.9;0.9;0.9;0.95;0.95;0.95;1.0;1.0;0.95;0.95;0.95;0.95;0.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
