region;flushSewer;flushSeptic;flushPit;flushOpen;flushUnknown;pitSlab;pitNoSlab;bucketLatrine;hangingToilet;openDefecation;containerBased;compostingToilet;other;coverBury;sewageTreated;fecalSludgeTreated;isWatertight;hasLeach;onsiteDumpedLand;emptyFrequency;pitAdditive;urine;twinPits;warning
MMR;0.001;0.025;0.299;0.004;0.009;0.165;0.313;0.001;0.017;0.142;;0.021;0.003;0.6414864608215423;0.001572730982793244;0.0;0.0;0.0;0.1;3;0;0;0;
MNE;0.21;0.685;0.014;0.068;0.002;0.017;0.003;0.0;0.0;0.002;;0.0;0.0;0.2994178564786729;0.1310939043060891;0.0;0.0;0.0;0.1;3;0;0;0;
MNG;0.041;0.005;0.001;0.0;0.005;0.7859999999999999;0.087;0.0;0.0;0.073;;0.003;0.001;0.5327392807038737;0.03074510607415315;0.0;0.0;0.0;0.1;3;0;0;0;
MNP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;;;;;0.1;3;0;0;0;
MOZ;0.0;0.0;0.0;0.0;0.016;0.591;0.0;0.0;0.0;0.393;;0.0;0.0;0.20891207320902058;0.00014137608106381302;0.0;0.0;0.0;0.1;3;0;0;0;
MRT;0.016;0.109;0.135;0.016;0.002;0.07100000000000001;0.039;0.0;0.005;0.588;;0.017;0.002;;;;;;0.1;3;0;0;0;
MTQ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;;;;;0.1;3;0;0;0;
MUS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002;;0.0;0.998;;;;;;0.1;3;0;0;0;
MWI;0.002;0.0035;0.0005;0.0;0.0;0.5325;0.3655;0.0005;0.0025;0.08399999999999999;;0.006;0.0045000000000000005;0.4709988126220371;0.0019337210887751999;0.0;0.0;0.0;0.1;3;0;0;0;
MYS;0.0;0.0;0.0;0.0;0.989;0.0;0.0;0.0;0.0;0.0;;0.0;0.011;;;;;;0.1;3;0;0;0;
NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.552;;0.0;0.448;;;;;;0.1;3;0;0;0;
